domain_code,domain,area_code_fao,area,item_code_fao,item,year_code,year,flag,flag_description,area_harvested,production
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",1985,1985,NA,Official data,74890,299185
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",1986,1986,NA,Official data,75136,299954
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",1987,1987,NA,Official data,71155,271600
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",1988,1988,NA,Official data,69520,265245
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",1989,1989,NA,Official data,69860,260895
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",1990,1990,NA,Official data,52005,196010
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",1991,1991,NA,Official data,60085,229260
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",1992,1992,NA,Official data,68750,261080
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",1993,1993,NA,Official data,58640,216890
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",1994,1994,NA,Official data,60010,217985
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",1995,1995,NA,Official data,61390,216005
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",1996,1996,NA,Official data,61755,228650
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",1997,1997,NA,Official data,53495,213055
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",1998,1998,NA,Official data,50135,188410
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",1999,1999,NA,Official data,48460,180295
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2000,2000,NA,Official data,41995,163655
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2001,2001,NA,Official data,50786,191315
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2002,2002,NA,Official data,40050,157105
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2003,2003,NA,Official data,52425,193685
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2004,2004,NA,Official data,49020,174490
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2005,2005,NA,Official data,45563,163955
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2006,2006,NA,Official data,44232,182659
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2007,2007,NA,Official data,42087,179012
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2008,2008,NA,Official data,43654,182877
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2009,2009,NA,Official data,54492,229370
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2010,2010,NA,Official data,53553,226686
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2011,2011,NA,Official data,56930,235298
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2012,2012,NA,Official data,51379,224127
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2013,2013,NA,Official data,58274,262029
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2014,2014,NA,Official data,62211,275851
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2015,2015,NA,Official data,59248,268447
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2016,2016,NA,Official data,62713,278077
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2017,2017,NA,Official data,59304,289431
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2018,2018,NA,Official data,56248,273916
QCL,Crops and livestock products,207,Suriname,27,"Rice, paddy",2019,2019,NA,Official data,60185,274266
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1961,1961,F,FAO estimate,75,60
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1962,1962,NA,Official data,79,61
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1963,1963,NA,Official data,64,43
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1964,1964,NA,Official data,99,140
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1965,1965,NA,Official data,58,66
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1966,1966,NA,Official data,62,90
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1967,1967,NA,Official data,43,61
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1968,1968,NA,Official data,121,173
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1969,1969,NA,Official data,33,33
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1970,1970,F,FAO estimate,30,NA
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1971,1971,NA,Official data,42,40
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1972,1972,NA,Official data,38,37
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1973,1973,NA,Official data,58,58
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1974,1974,NA,Official data,46,61
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1975,1975,NA,Official data,31,26
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1976,1976,NA,Official data,21,21
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1977,1977,NA,Official data,48,50
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1978,1978,NA,Official data,38,46
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1979,1979,NA,Official data,37,30
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1980,1980,NA,Official data,43,30
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1981,1981,NA,Official data,20,20
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1982,1982,NA,Official data,16,10
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1983,1983,NA,Official data,15,15
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1984,1984,NA,Official data,26,26
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1985,1985,NA,Official data,35,35
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1986,1986,NA,Official data,53,35
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1987,1987,NA,Official data,52,27
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1988,1988,NA,Official data,98,52
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1989,1989,NA,Official data,33,21
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1990,1990,NA,Official data,62,33
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1991,1991,NA,Official data,92,79
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1992,1992,NA,Official data,82,64
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1993,1993,F,FAO estimate,70,NA
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1994,1994,NA,Official data,59,44
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1995,1995,NA,Official data,42,28
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1996,1996,NA,Official data,40,38
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1997,1997,NA,Official data,50,41
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1998,1998,NA,Official data,50,45
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1999,1999,F,FAO estimate,45,36
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2000,2000,NA,Official data,34,25
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2001,2001,NA,Official data,60,50
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2002,2002,Im,FAO data based on imputation methodology,61,NA
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2003,2003,F,FAO estimate,45,45
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2004,2004,F,FAO estimate,35,35
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2005,2005,F,FAO estimate,25,25
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2006,2006,NA,Official data,14,14
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2007,2007,NA,Official data,11,11
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2008,2008,NA,Official data,7,6
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2009,2009,NA,Official data,16,22
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2010,2010,NA,Official data,15,21
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2011,2011,NA,Official data,13,11
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2012,2012,NA,Official data,15,15
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2013,2013,NA,Official data,10,10
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2014,2014,NA,Official data,9,9
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2015,2015,NA,Official data,9,9
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2016,2016,NA,Official data,7,7
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2017,2017,NA,Official data,7,7
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2018,2018,NA,Official data,7,7
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2019,2019,NA,Official data,11,11
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1970,1970,NA,Official data,NA,29
QCL,Crops and livestock products,207,Suriname,236,Soybeans,1993,1993,NA,Official data,NA,55
QCL,Crops and livestock products,207,Suriname,236,Soybeans,2002,2002,NA,Official data,NA,55
QCL,Crops and livestock products,234,Uruguay,56,Maize,1961,1961,NA,Official data,284480,223723
QCL,Crops and livestock products,234,Uruguay,56,Maize,1962,1962,NA,Official data,267270,155175
QCL,Crops and livestock products,234,Uruguay,56,Maize,1963,1963,NA,Official data,236200,205653
QCL,Crops and livestock products,234,Uruguay,56,Maize,1964,1964,NA,Official data,167200,91064
QCL,Crops and livestock products,234,Uruguay,56,Maize,1965,1965,NA,Official data,191500,62720
QCL,Crops and livestock products,234,Uruguay,56,Maize,1966,1966,NA,Official data,230513,181880
QCL,Crops and livestock products,234,Uruguay,56,Maize,1967,1967,NA,Official data,226083,116885
QCL,Crops and livestock products,234,Uruguay,56,Maize,1968,1968,NA,Official data,161600,69165
QCL,Crops and livestock products,234,Uruguay,56,Maize,1969,1969,NA,Official data,174790,128820
QCL,Crops and livestock products,234,Uruguay,56,Maize,1970,1970,NA,Official data,227048,189413
QCL,Crops and livestock products,234,Uruguay,56,Maize,1971,1971,NA,Official data,180200,166015
QCL,Crops and livestock products,234,Uruguay,56,Maize,1972,1972,NA,Official data,181000,141200
QCL,Crops and livestock products,234,Uruguay,56,Maize,1973,1973,NA,Official data,225800,228575
QCL,Crops and livestock products,234,Uruguay,56,Maize,1974,1974,NA,Official data,192627,225235
QCL,Crops and livestock products,234,Uruguay,56,Maize,1975,1975,NA,Official data,152892,157135
QCL,Crops and livestock products,234,Uruguay,56,Maize,1976,1976,NA,Official data,172380,210404
QCL,Crops and livestock products,234,Uruguay,56,Maize,1977,1977,NA,Official data,138033,120996
QCL,Crops and livestock products,234,Uruguay,56,Maize,1978,1978,NA,Official data,163196,171669
QCL,Crops and livestock products,234,Uruguay,56,Maize,1979,1979,NA,Official data,93602,70922
QCL,Crops and livestock products,234,Uruguay,56,Maize,1980,1980,NA,Official data,131923,125824
QCL,Crops and livestock products,234,Uruguay,56,Maize,1981,1981,NA,Official data,146202,180780
QCL,Crops and livestock products,234,Uruguay,56,Maize,1982,1982,NA,Official data,94948,97324
QCL,Crops and livestock products,234,Uruguay,56,Maize,1983,1983,NA,Official data,93094,103710
QCL,Crops and livestock products,234,Uruguay,56,Maize,1984,1984,NA,Official data,83191,111813
QCL,Crops and livestock products,234,Uruguay,56,Maize,1985,1985,NA,Official data,89491,107979
QCL,Crops and livestock products,234,Uruguay,56,Maize,1986,1986,NA,Official data,76262,75600
QCL,Crops and livestock products,234,Uruguay,56,Maize,1987,1987,NA,Official data,87510,103699
QCL,Crops and livestock products,234,Uruguay,56,Maize,1988,1988,NA,Official data,74328,118330
QCL,Crops and livestock products,234,Uruguay,56,Maize,1989,1989,NA,Official data,48994,60156
QCL,Crops and livestock products,234,Uruguay,56,Maize,1990,1990,NA,Official data,60677,112313
QCL,Crops and livestock products,234,Uruguay,56,Maize,1991,1991,NA,Official data,75000,133500
QCL,Crops and livestock products,234,Uruguay,56,Maize,1992,1992,NA,Official data,80000,124900
QCL,Crops and livestock products,234,Uruguay,56,Maize,1993,1993,NA,Official data,70500,138400
QCL,Crops and livestock products,234,Uruguay,56,Maize,1994,1994,NA,Official data,55100,89700
QCL,Crops and livestock products,234,Uruguay,56,Maize,1995,1995,NA,Official data,47700,117000
QCL,Crops and livestock products,234,Uruguay,56,Maize,1996,1996,NA,Official data,59000,128100
QCL,Crops and livestock products,234,Uruguay,56,Maize,1997,1997,NA,Official data,61300,162100
QCL,Crops and livestock products,234,Uruguay,56,Maize,1998,1998,NA,Official data,60300,203300
QCL,Crops and livestock products,234,Uruguay,56,Maize,1999,1999,NA,Official data,59300,242500
QCL,Crops and livestock products,234,Uruguay,56,Maize,2000,2000,NA,Official data,42300,64700
QCL,Crops and livestock products,234,Uruguay,56,Maize,2001,2001,NA,Official data,57200,266800
QCL,Crops and livestock products,234,Uruguay,56,Maize,2002,2002,NA,Official data,48700,163400
QCL,Crops and livestock products,234,Uruguay,56,Maize,2003,2003,NA,Official data,38927,178500
QCL,Crops and livestock products,234,Uruguay,56,Maize,2004,2004,NA,Official data,44923,223000
QCL,Crops and livestock products,234,Uruguay,56,Maize,2005,2005,NA,Official data,60600,251000
QCL,Crops and livestock products,234,Uruguay,56,Maize,2006,2006,NA,Official data,49000,205000
QCL,Crops and livestock products,234,Uruguay,56,Maize,2007,2007,NA,Official data,58700,337763
QCL,Crops and livestock products,234,Uruguay,56,Maize,2008,2008,NA,Official data,80600,334700
QCL,Crops and livestock products,234,Uruguay,56,Maize,2009,2009,NA,Official data,87500,269800
QCL,Crops and livestock products,234,Uruguay,56,Maize,2010,2010,NA,Official data,96000,529100
QCL,Crops and livestock products,234,Uruguay,56,Maize,2011,2011,NA,Official data,80900,286200
QCL,Crops and livestock products,234,Uruguay,56,Maize,2012,2012,NA,Official data,123900,528000
QCL,Crops and livestock products,234,Uruguay,56,Maize,2013,2013,NA,Official data,123000,692600
QCL,Crops and livestock products,234,Uruguay,56,Maize,2014,2014,NA,Official data,131100,564500
QCL,Crops and livestock products,234,Uruguay,56,Maize,2015,2015,NA,Official data,83000,479000
QCL,Crops and livestock products,234,Uruguay,56,Maize,2016,2016,NA,Official data,83000,487000
QCL,Crops and livestock products,234,Uruguay,56,Maize,2017,2017,NA,Official data,66000,471000
QCL,Crops and livestock products,234,Uruguay,56,Maize,2018,2018,NA,Official data,71200,309000
QCL,Crops and livestock products,234,Uruguay,56,Maize,2019,2019,NA,Official data,107000,816000
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1961,1961,NA,Official data,17190,60866
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1962,1962,NA,Official data,17788,60704
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1963,1963,NA,Official data,20986,76992
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1964,1964,NA,Official data,20557,47138
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1965,1965,NA,Official data,27529,90042
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1966,1966,NA,Official data,30499,83746
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1967,1967,NA,Official data,33976,115617
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1968,1968,NA,Official data,30747,104456
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1969,1969,NA,Official data,34340,134496
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1970,1970,NA,Official data,35691,138611
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1971,1971,NA,Official data,31408,122158
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1972,1972,NA,Official data,31146,127995
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1973,1973,NA,Official data,34540,136917
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1974,1974,NA,Official data,42660,157940
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1975,1975,NA,Official data,46923,185535
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1976,1976,NA,Official data,52327,216521
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1977,1977,NA,Official data,56840,228276
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1978,1978,NA,Official data,58380,225646
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1979,1979,NA,Official data,60010,247973
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1980,1980,NA,Official data,67350,287558
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1981,1981,NA,Official data,62250,330287
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1982,1982,NA,Official data,69450,418885
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1983,1983,NA,Official data,70155,323116
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1984,1984,NA,Official data,78770,339760
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1985,1985,NA,Official data,84929,420700
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1986,1986,NA,Official data,82400,394218
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1987,1987,NA,Official data,79400,335486
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1988,1988,NA,Official data,80844,380592
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1989,1989,NA,Official data,95175,537217
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1990,1990,NA,Official data,78091,347300
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1991,1991,NA,Official data,103125,492600
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1992,1992,NA,Official data,127300,605400
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1993,1993,NA,Official data,135700,701800
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1994,1994,NA,Official data,134200,659700
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1995,1995,NA,Official data,146300,806100
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1996,1996,NA,Official data,150500,973500
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1997,1997,NA,Official data,155500,1023800
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1998,1998,NA,Official data,169901,864158
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",1999,1999,NA,Official data,208089,1328222
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2000,2000,NA,Official data,189402,1209139
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2001,2001,NA,Official data,153676,1030198
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2002,2002,NA,Official data,160234,939489
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2003,2003,NA,Official data,153400,905700
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2004,2004,NA,Official data,186465,1262600
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2005,2005,NA,Official data,184000,1214500
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2006,2006,NA,Official data,177300,1292400
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2007,2007,NA,Official data,145400,1145700
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2008,2008,NA,Official data,168377,1330000
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2009,2009,NA,Official data,160700,1287200
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2010,2010,NA,Official data,161900,1148738
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2011,2011,NA,Official data,196000,1643000
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2012,2012,NA,Official data,181371,1424000
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2013,2013,NA,Official data,172500,1359500
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2014,2014,NA,Official data,167400,1348300
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2015,2015,NA,Official data,160700,1396100
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2016,2016,NA,Official data,161194,1304672
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2017,2017,NA,Official data,164457,1409582
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2018,2018,NA,Official data,162400,1247000
QCL,Crops and livestock products,234,Uruguay,27,"Rice, paddy",2019,2019,NA,Official data,145000,1200000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1961,1961,F,FAO estimate,1000,1000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1962,1962,F,FAO estimate,1000,1000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1963,1963,F,FAO estimate,1000,1000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1964,1964,F,FAO estimate,1000,1000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1965,1965,F,FAO estimate,1000,1000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1966,1966,F,FAO estimate,1000,1000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1967,1967,F,FAO estimate,1000,1000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1968,1968,F,FAO estimate,1000,1000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1969,1969,F,FAO estimate,1000,1000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1970,1970,F,FAO estimate,1000,1000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1971,1971,F,FAO estimate,1000,1000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1972,1972,F,FAO estimate,1000,1200
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1973,1973,F,FAO estimate,4500,4000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1974,1974,NA,Official data,6900,5700
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1975,1975,*,Unofficial figure,9600,16500
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1976,1976,NA,Official data,20000,23000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1977,1977,NA,Official data,10000,14200
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1978,1978,NA,Official data,22000,28600
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1979,1979,NA,Official data,50824,39694
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1980,1980,NA,Official data,40445,49193
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1981,1981,NA,Official data,33995,50000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1982,1982,NA,Official data,20800,28000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1983,1983,NA,Official data,8861,11914
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1984,1984,NA,Official data,8280,10924
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1985,1985,NA,Official data,14810,21465
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1986,1986,NA,Official data,20090,35400
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1987,1987,NA,Official data,36500,62780
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1988,1988,NA,Official data,42300,72000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1989,1989,NA,Official data,55000,38500
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1990,1990,NA,Official data,28500,37000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1991,1991,NA,Official data,9000,16500
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1992,1992,NA,Official data,8800,17500
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1993,1993,NA,Official data,10000,18500
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1994,1994,NA,Official data,11000,16600
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1995,1995,NA,Official data,8500,15500
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1996,1996,NA,Official data,7600,13600
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1997,1997,NA,Official data,7500,13000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1998,1998,NA,Official data,9000,19000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,1999,1999,NA,Official data,9000,18999
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2000,2000,NA,Official data,8900,6800
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2001,2001,NA,Official data,12000,27600
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2002,2002,NA,Official data,28900,71000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2003,2003,NA,Official data,78900,201000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2004,2004,NA,Official data,247000,377000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2005,2005,NA,Official data,278000,511000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2006,2006,NA,Official data,309100,676900
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2007,2007,NA,Official data,366535,814920
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2008,2008,NA,Official data,461900,772900
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2009,2009,NA,Official data,577800,1028600
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2010,2010,NA,Official data,848800,1793000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2011,2011,NA,Official data,862100,1541000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2012,2012,NA,Official data,883700,2112200
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2013,2013,NA,Official data,1050000,2765000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2014,2014,NA,Official data,1321400,3162800
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2015,2015,NA,Official data,1334000,3109000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2016,2016,NA,Official data,1140000,2208000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2017,2017,NA,Official data,1089000,3212000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2018,2018,NA,Official data,1099000,1334000
QCL,Crops and livestock products,234,Uruguay,236,Soybeans,2019,2019,NA,Official data,966000,2828000
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1961,1961,NA,Official data,435912,371536
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1962,1962,NA,Official data,400480,452089
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1963,1963,NA,Official data,353950,236540
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1964,1964,NA,Official data,527100,645816
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1965,1965,NA,Official data,546570,619905
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1966,1966,NA,Official data,379550,328760
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1967,1967,NA,Official data,222060,143776
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1968,1968,NA,Official data,532100,469790
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1969,1969,NA,Official data,450460,446882
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1970,1970,NA,Official data,336700,388328
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1971,1971,NA,Official data,339600,301599
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1972,1972,NA,Official data,185000,186543
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1973,1973,NA,Official data,283202,296844
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1974,1974,NA,Official data,429678,526499
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1975,1975,NA,Official data,455717,455662
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1976,1976,NA,Official data,508072,504938
